France,VfL Wolfsburg,Turin,1991,Thomas Brown,62
England,West Ham United,Turin,2017,Mark Anderson,13
Russia,FC Rostov,Hoffenheim,2011,Thomas Edwards,93
Russia,Arsenal FC,Cagliari,1995,Edward Phillips,30
Germany,Olympique Lyon,Ferrara,2016,David James,29
Italy,Borussia Dortmund,Birmingham,2013,George Wilson,88
Spain,FC Ufa,Manchester,1995,Kevin Campbell,66
Italy,Tottenham Hotspur,Manchester,2021,Edward Phillips,14
England,AS Monaco,Liverpool,1995,Joseph Evans,67
England,SS Lazio,Sassuolo,2010,Thomas Brown,98
Russia,Inter Milan,Ufa,1992,Joseph Evans,74
Germany,Athletic Bilbao,Manchester,2006,Ronald Wilson,22
Italy,Arsenal FC,Sheffield,1995,Brian Miller,10
Spain,Borussia Dortmund,Turin,1996,Norman White,96
Spain,FC Schalke 04,Barcelona,2018,Thomas Edwards,83
England,AS Roma,Benevento,2009,Jeffrey Adams,43
Russia,Atletico Madrid,Vigo,2011,Joshua Miller,44
France,Manchester United,Krasnodar,2022,Thomas Brown,96
Russia,Benevento Calcio,Leverkusen,2002,Kevin Campbell,57
Germany,AS Roma,Marseille,2005,Kevin Campbell,23
France,Liverpool FC,Seville,2021,William Robinson,76
Russia,West Ham United,Getafe,2021,Andrew Clark,58
Spain,Real Betis,Turin,2009,William Moore,44
Spain,1. FC Köln,Milan,2017,William Robinson,42
England,FC Krasnodar,Liverpool,2014,James Johnson,15
England,FSV Mainz 05,Orenburg,2013,John Smith,9
Germany,Arsenal FC,Bilbao,2001,James Johnson,86
France,FC Rostov,Rostov,2008,Ronald Wilson,43
France,Bayer 04 Leverkusen,Leverkusen,1993,Christopher Taylor,81
Spain,FC Rostov,London,2016,Nicholas Moore,49
Spain,FC Lorient,Wolfsburg,2015,Albert Gonzalez,93
France,Juventus FC,Freiburg,2001,Joseph Evans,0
England,Sevilla FC,Yekaterinburg,2017,Brian Walker,16
Spain,Real Sociedad,Wolfsburg,2015,David James,80
England,FC Metz,Gelsenkirchen,2018,Thomas Edwards,9
Russia,Real Sociedad,Brest,2018,Matthew Baker,75
England,Barcelona FC,Vigo,2010,Steven Taylor,8
Spain,Benevento Calcio,London,1995,Paul Davis,97
England,1. FC Köln,Tambov,2014,Brian Walker,85
Russia,RCD Mallorca,Cagliari,2012,Steven Taylor,73
Russia,FC Bayern Munich,Mainz,2008,Andrew Clark,61
France,1. FC Köln,Tambov,2015,Steven Taylor,59
France,Atletico Madrid,Sochi,1990,Joshua Miller,4
Germany,Tottenham Hotspur,Cologne,2014,Joshua Miller,97
Russia,FC Krasnodar,Dortmund,2022,Timothy Harris,22
Spain,Atletico Madrid,Rome,2003,Thomas Edwards,19
England,Manchester City,St. Petersburg,2007,Edward Phillips,4
Germany,Stade Brestois,Munich,2013,William Robinson,18
Germany,FC Augsburg,Barcelona,2015,Joseph Evans,98
France,FSV Mainz 05,Orenburg,2003,Mark Anderson,71
Spain,Tottenham Hotspur,Sheffield,2011,George Wilson,47
Italy,Benevento Calcio,Vigo,2017,Christopher Taylor,47
Russia,FC Krasnodar,Wolfsburg,2009,William Robinson,34
Spain,FSV Mainz 05,Metz,2002,Michael Thompson,14
France,FC Rostov,Gelsenkirchen,1994,Kenneth Hall,62
France,FC Tambov,Metz,1991,John Smith,60
France,FC Bayern Munich,Reims,2014,William Moore,12
Italy,FC Ufa,Leverkusen,2016,Ronald Wilson,1
Russia,FSV Mainz 05,Brest,2018,Mark Anderson,89
Italy,FC Lorient,Rome,2011,David King,47
Germany,Borussia Dortmund,Manchester,1990,Richard Walker,37
Germany,FC Metz,Ufa,2017,Joshua Miller,46
Russia,FC St. Petersburg,Ferrara,1991,Brian Walker,76
Russia,Paris Saint Germain,Freiburg,2000,Matthew Baker,19
Germany,Real Sociedad,Metz,2012,Steven Taylor,2
Italy,FC Bayern Munich,Freiburg,1997,David James,37
Germany,Tottenham Hotspur,Dortmund,1995,George Wilson,41
France,SPAL 2013,Brest,1994,Kevin Campbell,17
England,RCD Mallorca,Rome,1998,Matthew Baker,27
Germany,SS Lazio,Valencia,2011,Edward Phillips,64
England,RCD Mallorca,Ferrara,1991,Brian Miller,19
Italy,FC Metz,Mainz,2017,Mark Anderson,34
Germany,Getafe CF,Mainz,1990,Joseph Perez,55
Germany,Juventus FC,Cagliari,2003,John Lewis,59
Russia,Stade Rennais,Liverpool,2006,Matthew Baker,6
Germany,Stade Rennais,Brest,2003,Richard Walker,95
Russia,Aston Villa,Munich,1997,William Robinson,9
England,Paris Saint Germain,Gelsenkirchen,2004,William Moore,99
Italy,SS Lazio,Mainz,1995,Christopher Taylor,56
Germany,Atletico Madrid,Valencia,1996,Joshua Miller,81
Germany,Stade Rennais,Lorient,2014,Joseph Perez,41
Germany,AS Roma,Hoffenheim,2022,John Smith,26
Russia,FC Ural,San Sebastian,2000,Richard Walker,91
Spain,FC Ufa,Madrid,2014,Ronald Wilson,13
Russia,RCD Mallorca,Getafe,2013,Paul Davis,97
England,AS Monaco,Sochi,2014,Carl Taylor,38
Italy,Getafe CF,Orenburg,1996,Norman White,94
England,FC Krasnodar,Ufa,1996,Michael Thompson,94
Germany,SC Freiburg,Cologne,2017,Joshua Miller,0
France,AS Roma,Marseille,2016,Adam Williams,9
Russia,AC Milan,Moscow,1990,Nicholas Moore,96
Germany,FC Ufa,Getafe,2008,Nicholas Moore,57
Italy,RCD Mallorca,Krasnodar,2002,David James,70
Spain,Sheffield United,Barcelona,1991,Timothy Harris,75
Italy,Manchester United,Cologne,1999,Norman White,2
France,Inter Milan,Sochi,1995,Richard White,43
Spain,Liverpool FC,St. Petersburg,2019,Carl Taylor,49
Spain,AS Monaco,Ferrara,1999,Joseph Perez,77
Italy,Manchester United,Orenburg,2009,Norman White,32
France,Cagliari Calcio,Paris,1993,James Johnson,66
Italy,RC Celta de Vigo,Seville,2001,Brian Miller,33
Spain,Sevilla FC,Ufa,2013,Albert Gonzalez,40
Spain,Benevento Calcio,Yekaterinburg,1995,Michael Thompson,26
Russia,1. FC Köln,Marseille,2019,Joseph Perez,93
Russia,FC Tambov,Hoffenheim,1996,William Robinson,34
Russia,FC Rostov,Birmingham,1992,Kenneth Hall,95
Russia,SC Freiburg,Freiburg,2000,Edward Phillips,89
France,West Ham United,Monaco,2014,Kevin Campbell,85
Russia,AS Monaco,Gelsenkirchen,2016,David James,22
Germany,FC Metz,Marseille,1992,David James,24
France,AS Monaco,St. Petersburg,1997,Albert Gonzalez,1
England,Manchester United,Madrid,1996,David King,96
Italy,Arsenal FC,Paris,2018,William Moore,21
Italy,Atletico Madrid,Leicester,2019,Matthew Baker,87
Italy,FSV Mainz 05,Turin,2005,John Lewis,12
France,FC St. Petersburg,Ferrara,2005,John Smith,5
Spain,Paris Saint Germain,Liverpool,2002,James Johnson,37
England,Sheffield United,Paris,2011,Thomas Edwards,93
Germany,FC Moscow,Manchester,2012,Jeffrey Adams,88
Spain,Liverpool FC,Ferrara,1992,Thomas Brown,47
Germany,RC Celta de Vigo,Moscow,2011,Joseph Evans,87
Spain,Olympique Marseille,Lorient,2017,Kenneth Hall,30
Spain,1. FC Köln,Vigo,2011,Michael Thompson,54
Russia,Atletico Madrid,Rostov,1999,Kenneth Hall,80
Italy,Real Sociedad,Getafe,2002,Kenneth Hall,68
England,Chelsea FC,St. Petersburg,2004,Christopher Taylor,34
Spain,Juventus FC,Mainz,2019,William Moore,50
Italy,SC Freiburg,Wolfsburg,2003,Albert Gonzalez,95
Spain,Paris Saint Germain,Tambov,2020,Jeffrey Adams,31
Italy,Real Madrid CF,Bilbao,2004,David King,24
England,Manchester United,St. Petersburg,1996,Carl Taylor,22
Spain,Manchester City,Augsburg,2002,Brian Miller,52
Spain,FC Ural,Yekaterinburg,2009,Kevin Campbell,70
France,FC Orenburg,Sassuolo,1999,Nicholas Moore,99
Russia,1. FC Köln,Gelsenkirchen,1990,Timothy Harris,76
Spain,Getafe CF,Rennes,1997,Adam Williams,94
Russia,Liverpool FC,Yekaterinburg,2011,Joseph Evans,34
Italy,SS Lazio,Birmingham,2015,Steven Taylor,34
England,FC Ufa,Turin,2005,Paul Davis,24
Germany,Cagliari Calcio,Getafe,2001,Kenneth Hall,26
England,Chelsea FC,Brest,2008,Jeffrey Adams,56
Italy,SS Lazio,Sochi,1992,Michael Thompson,83
Spain,Stade Brestois,Ufa,1999,William Moore,27
Italy,Paris Saint Germain,Krasnodar,2014,Norman White,58
Russia,SS Lazio,Sassuolo,2006,Timothy Harris,15
England,AC Milan,Cologne,2018,James Johnson,39
France,Sevilla FC,Sheffield,2015,Paul Davis,84
Russia,Liverpool FC,Metz,1998,Adam Williams,13
Spain,Sheffield United,Rome,2004,George Wilson,60
Russia,FC Metz,Sheffield,2019,George Wilson,87
England,SC Freiburg,Rostov,2002,Matthew Nelson,43
Russia,AS Monaco,Moscow,2013,Norman White,93
Spain,FC Krasnodar,Milan,1993,David King,20
Italy,Stade de Reims,Rennes,2018,Ronald Wilson,60
England,RC Celta de Vigo,Metz,2005,Ronald Wilson,55
England,Stade Rennais,London,2013,Matthew Baker,89
England,FC Metz,Wolfsburg,2021,Ronald Wilson,97
France,FC Tambov,Ferrara,1995,James Johnson,87
France,Aston Villa,Birmingham,1996,Richard Walker,78
Spain,Manchester United,Freiburg,2001,John Lewis,22
Spain,Arsenal FC,Vigo,2009,Brian Walker,77
France,Manchester United,Benevento,1992,John Smith,92
Italy,FC Krasnodar,San Sebastian,2006,Jeffrey Adams,2
Spain,US Sassuolo,Wolfsburg,2004,Thomas Edwards,29
England,Bayer 04 Leverkusen,Freiburg,2009,Adam Williams,44
Spain,Benevento Calcio,Madrid,2010,Brian Miller,66
Italy,AS Roma,Getafe,2007,Matthew Nelson,31
Spain,Benevento Calcio,Cologne,2009,Kenneth Hall,28
Russia,AS Roma,Monaco,2005,Nicholas Moore,17
England,FC Bayern Munich,Getafe,1990,Edward Phillips,19
Russia,FC Moscow,Turin,2002,Norman White,52
Spain,FC Bayern Munich,Rostov,2009,Timothy Harris,95
Germany,Stade de Reims,Valencia,2012,Timothy Harris,94
Spain,FSV Mainz 05,Sochi,2018,Kevin Campbell,43
Germany,SC Freiburg,Hoffenheim,2018,Matthew Nelson,4
Italy,AS Roma,Ferrara,2003,Thomas Brown,80
Italy,Juventus FC,Lorient,2010,James Johnson,16
France,Juventus FC,Paris,1997,Thomas Brown,77
France,FC Orenburg,Marseille,2013,Steven Taylor,75
Germany,Bayer 04 Leverkusen,Freiburg,2009,Paul Davis,20
Spain,FC Metz,St. Petersburg,1990,Steven Taylor,65
France,Atletico Madrid,Palma de Mallorca,2017,William Moore,82
France,Leicester City,Gelsenkirchen,2002,Matthew Baker,74
Spain,Paris Saint Germain,Bilbao,2022,Timothy Harris,33
Germany,US Sassuolo,Milan,2005,David King,95
Spain,Sevilla FC,Palma de Mallorca,1990,Michael Thompson,60
Germany,Sevilla FC,Leverkusen,2005,Albert Gonzalez,62
France,TSG 1899 Hoffenheim,Benevento,1992,Mark Anderson,9
Russia,AS Roma,Tambov,2011,David King,51
England,Manchester United,Reims,2003,John Lewis,64
Italy,Stade Rennais,Vigo,2019,Edward Phillips,50
Spain,Aston Villa,Moscow,1997,Thomas Brown,6
France,AS Monaco,San Sebastian,2007,Richard Walker,70
Russia,AS Roma,Brest,2022,Matthew Nelson,59
Italy,Stade Rennais,Ufa,2015,Thomas Brown,30
France,FSV Mainz 05,Turin,2016,John Lewis,30
Germany,Chelsea FC,Madrid,2011,James Johnson,49
Russia,Barcelona FC,Marseille,2012,William Robinson,13
England,Paris Saint Germain,Birmingham,1997,John Lewis,58
Germany,Bayer 04 Leverkusen,Madrid,2014,Michael Thompson,77
Russia,Chelsea FC,Seville,2013,James Johnson,75
England,SS Lazio,Liverpool,2016,William Robinson,78
Italy,SPAL 2013,Bilbao,1990,Brian Walker,66
Spain,Manchester United,Cagliari,2003,Thomas Brown,18
France,US Sassuolo,Ferrara,1999,Nicholas Moore,58
Germany,SPAL 2013,Benevento,2005,David King,15
Italy,FC Augsburg,Ufa,2014,David James,75
France,RCD Mallorca,Paris,2017,Christopher Taylor,6
England,Leicester City,Augsburg,2013,Richard White,61
France,VfL Wolfsburg,Madrid,1990,Carl Taylor,9
Spain,SPAL 2013,Dortmund,2009,Brian Walker,89
Italy,SC Freiburg,Benevento,2022,Paul Davis,93
Russia,RC Celta de Vigo,Getafe,2006,Brian Miller,43
Italy,Atletico Madrid,Paris,1995,Richard Walker,67
England,Juventus FC,Dortmund,1997,Carl Taylor,41
Russia,Cagliari Calcio,Leicester,2015,David James,34
England,FSV Mainz 05,Vigo,2019,Ronald Wilson,22
Spain,Getafe CF,Rennes,2008,Thomas Brown,61
England,Sheffield United,St. Petersburg,2009,Kevin Campbell,28
England,Tottenham Hotspur,Dortmund,1998,John Lewis,90
Italy,TSG 1899 Hoffenheim,Benevento,2015,John Lewis,23
France,Barcelona FC,Sheffield,1992,Steven Taylor,99
Germany,RCD Mallorca,Turin,1991,Matthew Baker,39
Germany,FC Lorient,Yekaterinburg,2006,Albert Gonzalez,15
England,AS Roma,Leicester,2018,Richard Walker,28
Spain,Stade de Reims,Seville,1996,Michael Thompson,33
France,SS Lazio,Munich,2002,William Robinson,29
France,Aston Villa,Orenburg,2008,Mark Anderson,5
Germany,Chelsea FC,Seville,2013,Brian Walker,79
Germany,AS Monaco,Moscow,1990,William Moore,58
Germany,Real Betis,Mainz,1996,Edward Phillips,34
England,FC Lorient,Barcelona,2018,David James,81
France,Stade Brestois,Manchester,2014,Norman White,21
France,FC Orenburg,Freiburg,2008,George Wilson,30
Spain,VfL Wolfsburg,Cagliari,2002,James Johnson,14
Spain,FC Orenburg,Reims,2013,Michael Thompson,40
Italy,Athletic Bilbao,Madrid,2006,Matthew Baker,70
Germany,FC Lorient,Brest,2003,Richard Walker,41
Italy,West Ham United,Gelsenkirchen,2021,Joshua Miller,95
Germany,SPAL 2013,Orenburg,2001,Adam Williams,49
Russia,FC St. Petersburg,Gelsenkirchen,2016,John Lewis,99
Italy,Chelsea FC,London,1999,Norman White,78
Germany,Sheffield United,Vigo,2006,Andrew Clark,20
Germany,Real Betis,Paris,2002,James Johnson,38
Russia,FC Bayern Munich,Leicester,2014,Thomas Edwards,99
France,Real Sociedad,Lorient,1993,Albert Gonzalez,98
England,Inter Milan,Vigo,2020,Carl Taylor,0
Russia,RC Celta de Vigo,Birmingham,2022,William Moore,87
Italy,RCD Mallorca,Cologne,2013,David James,14
Russia,Sevilla FC,Bilbao,2007,William Robinson,30
Russia,Sheffield United,Leverkusen,2007,Andrew Clark,59
Germany,Real Madrid CF,Augsburg,2012,Steven Taylor,51
Russia,FC Lorient,Ferrara,2012,Brian Miller,23
Italy,FC Metz,Valencia,2005,James Johnson,31
Spain,FC Ufa,Leverkusen,2011,Matthew Nelson,13
Spain,Borussia Dortmund,Sochi,2014,Richard White,3
Germany,Stade de Reims,Hoffenheim,2013,Richard Walker,31
Russia,Sheffield United,Leicester,2015,Thomas Brown,14
Italy,FC Augsburg,Cologne,2007,Carl Taylor,63
England,FC St. Petersburg,San Sebastian,2013,Timothy Harris,98
Spain,Real Madrid CF,Vigo,1992,Thomas Edwards,85
Spain,Benevento Calcio,Manchester,1990,Norman White,27
Germany,Bayer 04 Leverkusen,Ufa,1991,Richard Walker,37
Italy,FC Moscow,Milan,1992,Kevin Campbell,10
Spain,FC Moscow,Valencia,1990,Timothy Harris,74
France,SPAL 2013,Barcelona,2012,Matthew Nelson,15
France,Valencia CF,Madrid,2006,Richard White,2
Italy,Sheffield United,Sheffield,2001,Steven Taylor,35
England,FC Krasnodar,Reims,1991,Albert Gonzalez,64
Germany,FC St. Petersburg,Moscow,2003,Brian Miller,21
France,US Sassuolo,Sochi,2017,Carl Taylor,33
France,SPAL 2013,Mainz,2013,William Robinson,36
Germany,West Ham United,Augsburg,2022,Brian Walker,6
England,FC Rostov,Gelsenkirchen,2010,Ronald Wilson,82
France,1. FC Köln,Turin,1997,Joseph Evans,83
Spain,FC Moscow,Moscow,2009,Andrew Clark,92
Russia,FC St. Petersburg,Hoffenheim,2001,Brian Miller,22
Italy,RC Celta de Vigo,Munich,2010,Christopher Taylor,84
France,Tottenham Hotspur,Freiburg,1993,Paul Davis,59
Germany,FC Tambov,Orenburg,2003,Christopher Taylor,18
Spain,FC Metz,Wolfsburg,1999,Michael Thompson,87
Spain,Juventus FC,Marseille,1994,Mark Anderson,58
Germany,FC Rostov,Rome,1996,Joshua Miller,46
France,FC Ural,Mainz,2004,Paul Davis,15
England,Olympique Lyon,Marseille,2006,Paul Davis,68
France,FC Sochi,Marseille,2011,Ronald Wilson,12
Italy,Valencia CF,Ufa,2010,Richard White,90
Russia,West Ham United,Cologne,1992,Carl Taylor,84
France,Valencia CF,Liverpool,2016,Matthew Nelson,41
Italy,Real Sociedad,Seville,2001,Richard Walker,4
Italy,FC Metz,Sheffield,1991,David James,96
Spain,FC Krasnodar,Vigo,2011,Nicholas Moore,76
Russia,Real Betis,Reims,1993,James Johnson,14
England,SS Lazio,Freiburg,2016,John Smith,38
Russia,Stade de Reims,Rennes,2019,Michael Thompson,9
Italy,Aston Villa,Orenburg,2011,Matthew Nelson,4
Spain,Manchester City,Wolfsburg,1994,Steven Taylor,19
Italy,FC Ufa,Cologne,2005,Carl Taylor,26
Spain,FSV Mainz 05,Leicester,1991,Brian Walker,89
Germany,TSG 1899 Hoffenheim,Turin,2008,Matthew Nelson,80
Russia,Manchester City,Madrid,2014,Nicholas Moore,85
France,Olympique Marseille,Ferrara,2019,Michael Thompson,41
England,FC Lorient,Manchester,2021,James Johnson,37
Spain,Borussia Dortmund,Sochi,2010,John Smith,40
Russia,TSG 1899 Hoffenheim,Cologne,2000,Edward Phillips,88
France,Real Sociedad,Marseille,1997,Adam Williams,22
Russia,AS Roma,Ufa,2009,Edward Phillips,93
Russia,Olympique Marseille,Krasnodar,1995,Richard White,68
France,FC Orenburg,Madrid,2014,Albert Gonzalez,16
Italy,Stade Rennais,Ferrara,2002,Adam Williams,7
France,Stade Rennais,Augsburg,2006,Richard White,27
Italy,Manchester City,Barcelona,2004,Edward Phillips,78
England,US Sassuolo,Sochi,1991,Mark Anderson,89
France,West Ham United,Tambov,2022,James Johnson,25
Germany,Paris Saint Germain,Ufa,2014,Joseph Evans,28
Russia,FC Tambov,Augsburg,1996,William Moore,43
England,AS Roma,San Sebastian,1991,Steven Taylor,20
Italy,Manchester City,Cologne,2000,Kenneth Hall,89
France,Cagliari Calcio,Turin,2014,Joshua Miller,64
Italy,Real Sociedad,Cologne,2015,Paul Davis,37
Germany,Getafe CF,Rennes,2017,William Robinson,37
France,Aston Villa,San Sebastian,1991,William Moore,83
England,FC Tambov,Orenburg,2017,Paul Davis,14
Germany,West Ham United,Ufa,2007,Thomas Brown,86
Germany,Manchester City,Tambov,2010,Albert Gonzalez,92
