Italy,Stade Rennais,St. Petersburg,2020,Albert Gonzalez,26
France,FC Krasnodar,Marseille,2003,Steven Taylor,30
Italy,Juventus FC,Hoffenheim,2010,Mark Anderson,19
France,FC Krasnodar,Yekaterinburg,2021,Kenneth Hall,40
Germany,Manchester City,Brest,2015,William Robinson,38
Russia,AS Roma,Monaco,2010,Thomas Brown,65
Russia,FC Tambov,Cologne,2001,John Lewis,10
France,Olympique Lyon,Manchester,2012,Ronald Wilson,78
Spain,FC Augsburg,Turin,1998,George Wilson,32
Germany,Stade Rennais,Leicester,2011,Brian Miller,74
England,FC Ural,Benevento,2001,Richard Walker,78
France,Cagliari Calcio,Mainz,2005,Joseph Evans,77
Germany,VfL Wolfsburg,Hoffenheim,2020,Christopher Taylor,38
Russia,Barcelona FC,Vigo,1999,Carl Taylor,16
Germany,FC Schalke 04,Monaco,2015,Richard Walker,58
Italy,SC Freiburg,Leicester,1998,Paul Davis,69
Spain,RC Celta de Vigo,Reims,1991,George Wilson,73
Germany,Stade de Reims,Metz,2012,Mark Anderson,54
Germany,Real Sociedad,Lyon,2012,Michael Thompson,0
Germany,Borussia Dortmund,Wolfsburg,1999,William Moore,2
Spain,Athletic Bilbao,Lorient,2002,Kevin Campbell,71
Italy,VfL Wolfsburg,Marseille,2002,Andrew Clark,62
England,FC Schalke 04,Rennes,2012,Joseph Perez,20
England,FC Moscow,Getafe,2020,Jeffrey Adams,68
Russia,SPAL 2013,Augsburg,2010,Brian Walker,55
Italy,RC Celta de Vigo,Augsburg,2012,Thomas Edwards,88
Russia,Juventus FC,St. Petersburg,1992,Jeffrey Adams,81
Spain,AS Monaco,San Sebastian,1999,David James,41
Germany,FC Lorient,Krasnodar,2012,James Johnson,17
Russia,Olympique Lyon,Orenburg,2020,Andrew Clark,91
Spain,Aston Villa,Cagliari,2006,Nicholas Moore,46
France,Cagliari Calcio,St. Petersburg,1993,Timothy Harris,99
Italy,Stade Rennais,Rostov,1993,Edward Phillips,41
Spain,West Ham United,Yekaterinburg,2001,George Wilson,89
France,AC Milan,Rennes,1994,James Johnson,78
Germany,Aston Villa,Wolfsburg,2020,Thomas Edwards,8
Spain,Olympique Lyon,Madrid,1998,Kenneth Hall,44
Spain,FC Tambov,Seville,2000,Brian Miller,8
Italy,Real Madrid CF,Sheffield,2010,David King,15
Italy,FC Ural,Yekaterinburg,2020,William Moore,85
Germany,Benevento Calcio,Mainz,2018,Michael Thompson,8
England,SS Lazio,St. Petersburg,1999,Paul Davis,31
Italy,FC Ural,Leicester,1993,Ronald Wilson,99
Italy,Benevento Calcio,Birmingham,1994,Kenneth Hall,99
Italy,Olympique Marseille,Moscow,2021,John Smith,72
Italy,AS Roma,Sheffield,2012,Matthew Baker,92
England,Paris Saint Germain,Mainz,2011,Andrew Clark,42
Germany,FC Tambov,Rome,2017,Brian Walker,63
Italy,SS Lazio,Benevento,2004,Carl Taylor,82
Spain,Real Sociedad,Moscow,2016,Edward Phillips,40
Italy,Real Sociedad,St. Petersburg,2022,Adam Williams,88
Russia,Sheffield United,Ufa,2019,Brian Miller,34
Germany,FC Schalke 04,Rostov,2014,Nicholas Moore,8
Italy,Chelsea FC,Milan,1991,Michael Thompson,51
Spain,West Ham United,Ufa,2018,Christopher Taylor,22
Italy,RCD Mallorca,Rennes,2021,Carl Taylor,3
Germany,FC Lorient,Reims,2019,Albert Gonzalez,95
France,FC Sochi,Tambov,2016,John Smith,66
Russia,FC Ural,Leicester,2008,Adam Williams,77
Spain,1. FC Köln,Marseille,1997,James Johnson,44
Italy,Getafe CF,Krasnodar,2013,Kevin Campbell,1
England,FC Moscow,Moscow,2000,Matthew Nelson,72
Russia,Real Sociedad,Paris,1999,Richard White,33
France,Valencia CF,Leverkusen,1998,Nicholas Moore,18
Spain,TSG 1899 Hoffenheim,Cologne,1995,George Wilson,65
France,Tottenham Hotspur,Leverkusen,2021,Thomas Brown,99
Russia,Inter Milan,Sochi,1995,Joshua Miller,31
Spain,FC Ural,Tambov,1998,Carl Taylor,45
Italy,Barcelona FC,Rostov,2020,Kevin Campbell,16
England,Leicester City,Barcelona,2017,Edward Phillips,10
Germany,FC Metz,Lyon,2004,Richard White,1
Russia,FC Ufa,Birmingham,2020,Matthew Nelson,11
Germany,AS Monaco,Sheffield,2008,Paul Davis,86
Russia,Olympique Marseille,Madrid,1992,David King,28
France,West Ham United,Hoffenheim,2005,Carl Taylor,53
Spain,FC St. Petersburg,Paris,2021,Ronald Wilson,90
England,Olympique Marseille,Madrid,1995,Albert Gonzalez,35
Russia,Olympique Marseille,Madrid,2007,Richard White,12
Italy,FC Sochi,Sassuolo,1997,Adam Williams,61
Russia,Olympique Lyon,Freiburg,2010,John Lewis,26
Russia,SC Freiburg,Ferrara,2001,Timothy Harris,61
Germany,FC Schalke 04,Moscow,1993,Michael Thompson,84
England,FSV Mainz 05,Vigo,2008,Edward Phillips,86
Germany,Paris Saint Germain,Sheffield,2005,Adam Williams,63
England,Liverpool FC,Mainz,2007,Andrew Clark,29
Spain,US Sassuolo,Valencia,2022,Brian Walker,31
France,RC Celta de Vigo,Lorient,2003,Richard White,69
Spain,AC Milan,Hoffenheim,2020,David King,8
Italy,Getafe CF,Mainz,2003,Thomas Brown,7
Spain,Borussia Dortmund,Reims,2013,Ronald Wilson,27
Germany,FC Krasnodar,Munich,2019,Thomas Brown,93
Spain,FC Ural,Ferrara,1992,William Robinson,83
Germany,Manchester United,Brest,2010,Richard Walker,17
Spain,FC Orenburg,Madrid,2022,John Lewis,79
Italy,SPAL 2013,Paris,2021,William Robinson,51
Germany,Leicester City,Sheffield,2006,Timothy Harris,73
England,Manchester City,Benevento,2008,Jeffrey Adams,88
Russia,FC Schalke 04,Birmingham,1996,Edward Phillips,23
Italy,Borussia Dortmund,Leicester,2007,Matthew Baker,85
England,TSG 1899 Hoffenheim,Munich,1994,Albert Gonzalez,94
France,FC Orenburg,Leicester,2007,Carl Taylor,20
Russia,Real Madrid CF,Leverkusen,2015,Thomas Edwards,34
France,Leicester City,Dortmund,2012,Timothy Harris,81
Germany,Tottenham Hotspur,Munich,2018,William Robinson,58
Germany,Real Madrid CF,Freiburg,2006,Christopher Taylor,62
England,FSV Mainz 05,Palma de Mallorca,2000,Paul Davis,39
Spain,Olympique Lyon,Rennes,1991,William Moore,18
England,Aston Villa,Bilbao,1995,Ronald Wilson,37
Germany,Paris Saint Germain,Dortmund,1999,Thomas Edwards,12
Italy,West Ham United,Metz,1993,Nicholas Moore,48
Italy,Bayer 04 Leverkusen,Rostov,2007,Kenneth Hall,44
Germany,US Sassuolo,Seville,1992,Kevin Campbell,54
Italy,AC Milan,Rostov,1990,Paul Davis,31
Spain,FC Bayern Munich,Leverkusen,1993,Carl Taylor,99
England,Chelsea FC,Freiburg,2005,Steven Taylor,96
England,SS Lazio,Paris,2002,Steven Taylor,91
Spain,FC Tambov,Liverpool,2019,Andrew Clark,35
England,RC Celta de Vigo,Cagliari,2010,Albert Gonzalez,65
France,Benevento Calcio,Hoffenheim,2009,David King,6
England,Athletic Bilbao,Benevento,1999,Joseph Perez,70
England,US Sassuolo,Seville,1999,Kevin Campbell,79
Spain,Paris Saint Germain,Augsburg,2014,Michael Thompson,32
Germany,Juventus FC,Cologne,1999,Matthew Baker,38
Italy,Olympique Lyon,Reims,2011,James Johnson,27
Russia,Sevilla FC,Benevento,2005,David King,70
France,FC Lorient,Metz,1999,Richard White,47
Spain,FC Krasnodar,Freiburg,1996,Kenneth Hall,98
England,Stade Brestois,Wolfsburg,2007,Mark Anderson,87
Italy,West Ham United,Wolfsburg,2010,Carl Taylor,3
England,FC Metz,Cagliari,2009,Mark Anderson,38
England,FC Moscow,St. Petersburg,2004,Matthew Nelson,17
Spain,Aston Villa,Sochi,1998,Richard Walker,29
Russia,FC Ufa,Getafe,1998,Nicholas Moore,8
France,FC Bayern Munich,St. Petersburg,1996,Joseph Evans,56
France,Sevilla FC,Leverkusen,2018,Matthew Baker,30
England,Real Betis,Lorient,2007,Joseph Perez,52
England,FC Metz,Orenburg,2021,Joseph Perez,20
Germany,FC Augsburg,Moscow,2011,Steven Taylor,25
Spain,Liverpool FC,Augsburg,1992,Kenneth Hall,23
Germany,Inter Milan,London,2000,William Moore,44
England,Real Madrid CF,Vigo,1995,William Robinson,37
Spain,Leicester City,Cologne,1991,Matthew Nelson,97
Spain,RC Celta de Vigo,Rostov,2009,Thomas Edwards,66
Germany,West Ham United,Manchester,1998,John Smith,99
Russia,FC Schalke 04,Bilbao,2004,Carl Taylor,43
Spain,US Sassuolo,Sassuolo,1996,William Robinson,76
France,SPAL 2013,Tambov,2017,Norman White,76
Russia,Getafe CF,Sassuolo,2004,Thomas Edwards,30
France,Manchester City,Bilbao,1991,Joseph Perez,92
Spain,FC Ural,Moscow,2006,Matthew Baker,10
Spain,Real Betis,Valencia,2012,Ronald Wilson,78
Italy,TSG 1899 Hoffenheim,London,2012,Brian Walker,89
Spain,FC Lorient,Augsburg,1991,Paul Davis,70
France,FC Moscow,Birmingham,2008,William Robinson,15
Russia,FC Ufa,Reims,2007,Brian Walker,80
Spain,Paris Saint Germain,Lorient,2012,Norman White,39
Russia,Getafe CF,Metz,2013,Matthew Baker,55
Italy,AC Milan,Ufa,2014,David James,18
Russia,TSG 1899 Hoffenheim,Dortmund,1998,Matthew Nelson,35
France,Real Sociedad,Manchester,2003,Christopher Taylor,67
England,FC Augsburg,San Sebastian,2021,Adam Williams,34
Germany,Atletico Madrid,Manchester,1998,Brian Walker,39
Spain,FC Orenburg,Birmingham,1997,Christopher Taylor,60
Germany,Sheffield United,Sochi,1991,David James,56
Spain,Bayer 04 Leverkusen,Tambov,2016,Thomas Edwards,42
Spain,FC Rostov,Benevento,1992,David King,25
France,Chelsea FC,Ferrara,1999,David James,18
Germany,Juventus FC,Yekaterinburg,2021,Adam Williams,98
Italy,Cagliari Calcio,Mainz,2018,Edward Phillips,12
Russia,Olympique Marseille,Freiburg,2012,James Johnson,56
Russia,FC Sochi,Lyon,2012,Kevin Campbell,21
Russia,Borussia Dortmund,Ferrara,1996,Andrew Clark,59
Russia,TSG 1899 Hoffenheim,St. Petersburg,2018,Paul Davis,42
Italy,SPAL 2013,Paris,2019,Michael Thompson,41
Germany,AS Monaco,Paris,1990,David King,97
Russia,Bayer 04 Leverkusen,Seville,1993,James Johnson,22
Italy,TSG 1899 Hoffenheim,Munich,1990,James Johnson,51
Germany,FC Schalke 04,Munich,2016,David King,62
Spain,Getafe CF,Palma de Mallorca,1996,Jeffrey Adams,89
France,FC Krasnodar,Ferrara,2006,Matthew Nelson,34
France,Cagliari Calcio,Rome,1991,Steven Taylor,29
Russia,1. FC Köln,Lyon,2001,William Moore,68
Italy,FC Orenburg,Wolfsburg,1999,David James,73
Italy,Athletic Bilbao,Wolfsburg,2021,Kevin Campbell,8
France,Real Madrid CF,Lyon,2010,John Lewis,96
Russia,FC Orenburg,Cologne,2021,Kevin Campbell,52
Russia,FC Lorient,Leverkusen,2021,Mark Anderson,46
Russia,Sheffield United,Hoffenheim,1995,Matthew Baker,81
Germany,Real Betis,Leicester,1999,William Robinson,56
Italy,1. FC Köln,Lorient,1997,John Smith,69
Spain,Olympique Lyon,Mainz,1995,John Lewis,35
Russia,Olympique Lyon,Turin,2007,George Wilson,49
England,Athletic Bilbao,Marseille,2021,Norman White,12
England,AS Roma,Yekaterinburg,2020,David James,52
Italy,Stade Brestois,Reims,2003,Nicholas Moore,11
France,Liverpool FC,Reims,2012,Joshua Miller,38
England,FC Augsburg,Leicester,2012,Ronald Wilson,85
Spain,Stade de Reims,London,2017,Carl Taylor,30
France,SPAL 2013,Lyon,2019,Edward Phillips,49
Russia,AS Monaco,Liverpool,1995,Joseph Evans,84
Spain,FC Ural,Rostov,2009,Richard Walker,61
England,Stade de Reims,Rome,2018,Ronald Wilson,97
Italy,Arsenal FC,Manchester,2012,Michael Thompson,19
France,Aston Villa,Augsburg,2008,Thomas Edwards,25
Spain,Tottenham Hotspur,London,2004,John Smith,85
Italy,AC Milan,Marseille,2018,William Robinson,2
Italy,Chelsea FC,Krasnodar,2001,John Lewis,31
Russia,Barcelona FC,Palma de Mallorca,2017,Thomas Edwards,96
Germany,Paris Saint Germain,Marseille,2016,Timothy Harris,81
Spain,FC Rostov,San Sebastian,1999,Adam Williams,36
Russia,Chelsea FC,Palma de Mallorca,1991,Michael Thompson,80
Italy,Olympique Lyon,Birmingham,2009,Joseph Perez,68
Italy,Real Sociedad,Madrid,2003,Thomas Brown,27
Germany,FC Moscow,Krasnodar,2000,John Lewis,70
Russia,FSV Mainz 05,Tambov,2001,Christopher Taylor,42
France,Aston Villa,Barcelona,2012,William Moore,6
Spain,FC Bayern Munich,Gelsenkirchen,1999,George Wilson,72
France,FC Bayern Munich,Freiburg,2020,William Robinson,17
France,1. FC Köln,Palma de Mallorca,2018,David King,2
England,FC Orenburg,Turin,2002,Kenneth Hall,14
England,Manchester United,Reims,1997,Joseph Evans,69
Russia,Benevento Calcio,Moscow,1995,Michael Thompson,64
Spain,FC Ural,Moscow,2010,William Moore,98
Russia,Inter Milan,Turin,1999,Nicholas Moore,5
France,FC Ural,Dortmund,1992,Jeffrey Adams,3
Italy,FC Bayern Munich,Freiburg,2015,Joseph Evans,94
France,FC Orenburg,Reims,2017,Nicholas Moore,30
France,FC Tambov,Krasnodar,1996,Michael Thompson,87
Spain,FC Krasnodar,Gelsenkirchen,1995,Nicholas Moore,19
England,Real Betis,Barcelona,2002,Albert Gonzalez,92
Spain,FC Metz,Manchester,2022,William Robinson,46
Italy,FC Tambov,Reims,2000,Thomas Edwards,77
England,FC Orenburg,Liverpool,2017,Adam Williams,68
Russia,Stade Brestois,Manchester,2012,William Moore,26
Italy,FC Krasnodar,Birmingham,2012,Andrew Clark,9
Germany,Olympique Marseille,Reims,2007,Steven Taylor,23
Italy,Sevilla FC,Sassuolo,2007,Norman White,53
Spain,FC Ural,Leicester,2014,Matthew Nelson,43
Italy,US Sassuolo,Freiburg,1991,Joshua Miller,36
England,AS Roma,Leverkusen,2021,William Robinson,52
Russia,FC Schalke 04,Leverkusen,1994,Christopher Taylor,11
Germany,TSG 1899 Hoffenheim,Ferrara,1996,Nicholas Moore,46
England,SS Lazio,Gelsenkirchen,1994,Andrew Clark,66
France,FC Lorient,Paris,2009,Steven Taylor,13
Spain,Tottenham Hotspur,Rostov,2017,Matthew Nelson,50
Italy,Real Madrid CF,Orenburg,1996,David James,16
Italy,FC Sochi,Dortmund,2015,David James,88
Germany,Paris Saint Germain,Ufa,2002,Nicholas Moore,43
Germany,Real Betis,Lorient,2007,Matthew Baker,29
Germany,Juventus FC,Rennes,1990,Thomas Edwards,67
France,Real Sociedad,San Sebastian,2007,Brian Miller,51
France,Arsenal FC,Ufa,2007,Brian Walker,80
England,Real Betis,Manchester,1995,Richard White,7
Spain,Borussia Dortmund,London,1991,Michael Thompson,89
Italy,Cagliari Calcio,Sheffield,2013,Michael Thompson,84
Germany,Manchester City,Reims,2005,Joshua Miller,94
Spain,FC Augsburg,Leicester,1991,David King,99
Spain,FC Moscow,Munich,2018,Kevin Campbell,34
Germany,RC Celta de Vigo,Manchester,2022,Kenneth Hall,96
France,AC Milan,Mainz,2020,Matthew Nelson,63
Germany,US Sassuolo,Rome,1998,Jeffrey Adams,57
France,FC Sochi,Reims,2012,John Lewis,68
England,FC Rostov,Rostov,2008,John Smith,32
France,Tottenham Hotspur,Milan,1990,Matthew Nelson,18
France,SPAL 2013,Paris,1996,Brian Walker,30
Germany,Sheffield United,Orenburg,2012,Joseph Perez,28
Germany,Cagliari Calcio,Hoffenheim,1994,Richard Walker,20
Germany,Inter Milan,Lorient,2007,Ronald Wilson,34
Spain,AS Monaco,Turin,1997,Nicholas Moore,15
England,Bayer 04 Leverkusen,Lyon,2013,Joshua Miller,76
France,FC Bayern Munich,London,1992,Joshua Miller,47
Germany,Real Betis,Cologne,2011,Joshua Miller,8
Germany,FC Ufa,Reims,2015,Michael Thompson,61
France,Manchester City,San Sebastian,2001,Joseph Perez,68
England,FSV Mainz 05,Dortmund,2018,Edward Phillips,26
France,Manchester United,Sheffield,2011,Steven Taylor,8
Russia,FC Sochi,Benevento,2017,Matthew Baker,82
Germany,Leicester City,Manchester,2012,Matthew Nelson,56
Spain,FC Lorient,Liverpool,1999,Norman White,90
Germany,FC Orenburg,Lorient,2017,Kevin Campbell,16
Italy,AC Milan,Rostov,2007,Jeffrey Adams,71
England,Leicester City,Milan,1994,Richard White,52
Russia,FSV Mainz 05,Palma de Mallorca,1990,David James,69
England,FC Augsburg,Sassuolo,1993,Mark Anderson,49
France,Cagliari Calcio,Sassuolo,1995,Brian Miller,76
Germany,AC Milan,Turin,2004,Matthew Baker,66
France,TSG 1899 Hoffenheim,Reims,1997,Timothy Harris,3
France,SPAL 2013,Seville,2017,Edward Phillips,68
Italy,FC Sochi,Leverkusen,2007,David King,82
Spain,Manchester United,Brest,2002,Thomas Brown,35
Italy,Liverpool FC,Benevento,2010,Steven Taylor,78
Italy,Athletic Bilbao,Dortmund,2022,John Lewis,52
Spain,VfL Wolfsburg,Ferrara,2008,Brian Walker,77
Russia,FC Lorient,Lorient,1993,Carl Taylor,13
England,Inter Milan,Seville,2004,George Wilson,4
England,SS Lazio,Sochi,2000,Brian Walker,18
France,Chelsea FC,Paris,2020,Paul Davis,60
England,FC Ural,Moscow,2019,Edward Phillips,98
Russia,Real Sociedad,San Sebastian,2014,Edward Phillips,40
Italy,Sheffield United,Munich,2002,Paul Davis,6
Spain,Valencia CF,Bilbao,1999,Brian Walker,68
Germany,FC Moscow,Barcelona,2015,Norman White,46
Germany,Stade Brestois,Lorient,2016,Andrew Clark,49
England,VfL Wolfsburg,Sassuolo,2021,Andrew Clark,64
France,Aston Villa,Rome,2002,George Wilson,76
Russia,US Sassuolo,Valencia,2013,Andrew Clark,16
Germany,FC Metz,Gelsenkirchen,2000,Joshua Miller,3
Russia,FC Moscow,Rostov,1995,Timothy Harris,85
England,Leicester City,Madrid,2004,Kenneth Hall,96
Italy,Paris Saint Germain,Milan,2017,Timothy Harris,51
England,FC Orenburg,Cologne,1992,Andrew Clark,76
France,FC Ural,St. Petersburg,1999,Mark Anderson,60
Russia,FC Schalke 04,Milan,2013,Richard Walker,38
Russia,FC Moscow,Krasnodar,2004,Richard Walker,49
France,SC Freiburg,Rostov,2000,Joseph Perez,54
Italy,FC Sochi,Sheffield,2018,James Johnson,7
Germany,RC Celta de Vigo,Valencia,1994,Brian Miller,34
Spain,FC Ufa,Ferrara,1994,William Robinson,31
Russia,Cagliari Calcio,Manchester,1994,Thomas Edwards,3
Italy,SS Lazio,Leverkusen,1999,Joshua Miller,2
Italy,FC Rostov,Wolfsburg,2021,Albert Gonzalez,12
France,SPAL 2013,Valencia,1992,William Robinson,17
Russia,FC Sochi,Paris,1997,Paul Davis,88
Spain,Inter Milan,San Sebastian,2013,Thomas Edwards,45
Spain,FC Sochi,Sassuolo,2007,Michael Thompson,21
Italy,SPAL 2013,Tambov,1999,David James,39
Germany,Bayer 04 Leverkusen,Cologne,2008,Nicholas Moore,20
Spain,FC Orenburg,Gelsenkirchen,2017,George Wilson,1
Italy,US Sassuolo,Manchester,2010,Paul Davis,41
Spain,RCD Mallorca,Leverkusen,1997,Matthew Nelson,43
Russia,Arsenal FC,Getafe,1997,Richard Walker,39
Russia,Atletico Madrid,Augsburg,2022,Matthew Baker,98
Spain,Stade Rennais,Orenburg,1993,Matthew Nelson,68
England,FC Augsburg,Birmingham,2001,Christopher Taylor,27
France,FC Augsburg,Dortmund,1997,Christopher Taylor,91
Italy,Barcelona FC,Wolfsburg,1994,Thomas Brown,35
Spain,Leicester City,Vigo,2009,George Wilson,24
Spain,US Sassuolo,Freiburg,2006,Adam Williams,34
Germany,Olympique Marseille,Sheffield,2021,Norman White,69
Italy,Real Madrid CF,Cagliari,1994,John Smith,40
England,Arsenal FC,Benevento,2022,Matthew Nelson,7
France,FC Schalke 04,Gelsenkirchen,2016,Mark Anderson,41
Russia,1. FC Köln,Seville,2008,Matthew Nelson,7
Italy,Chelsea FC,Tambov,1998,Steven Taylor,33
Russia,VfL Wolfsburg,St. Petersburg,2006,Kevin Campbell,55
England,FC Tambov,Liverpool,1996,Joseph Evans,2
Italy,FC Rostov,Milan,1997,Jeffrey Adams,64
Russia,FC Ural,Rostov,2018,George Wilson,0
Russia,FC Ural,Sassuolo,2003,John Lewis,10
England,Barcelona FC,Cagliari,1991,David King,93
Spain,Sheffield United,Krasnodar,2013,Brian Miller,51
Russia,FC Rostov,Cologne,2008,Michael Thompson,40
Spain,FC Ufa,Turin,1990,Steven Taylor,0
Spain,Stade de Reims,Augsburg,2020,Timothy Harris,52
Russia,Leicester City,Moscow,2006,Mark Anderson,27
France,Cagliari Calcio,Dortmund,2004,Albert Gonzalez,20
Spain,SC Freiburg,Wolfsburg,2016,Andrew Clark,15
France,FC Augsburg,Brest,2012,Richard Walker,35
Russia,Real Madrid CF,Birmingham,2020,William Robinson,96
Italy,Olympique Lyon,Madrid,2002,Mark Anderson,43
Spain,FC Bayern Munich,Cologne,2006,George Wilson,39
England,FC Rostov,Valencia,2021,George Wilson,58
England,AS Monaco,Vigo,2013,Joseph Evans,94
Italy,Chelsea FC,Gelsenkirchen,2006,Joseph Perez,67
France,RCD Mallorca,Barcelona,2010,Matthew Baker,15
Italy,Olympique Lyon,Dortmund,1990,Joseph Evans,19
Germany,VfL Wolfsburg,Getafe,2001,Steven Taylor,50
Germany,Olympique Lyon,Rome,1991,Mark Anderson,95
England,Bayer 04 Leverkusen,Benevento,2016,Ronald Wilson,31
Germany,AS Roma,San Sebastian,1991,Nicholas Moore,77
Italy,FC Rostov,Lorient,2011,Matthew Baker,20
Russia,SC Freiburg,Rome,2015,Brian Miller,73
Spain,Sevilla FC,Lyon,2006,Thomas Brown,99
Russia,TSG 1899 Hoffenheim,Valencia,1999,James Johnson,59
Russia,Stade Brestois,Hoffenheim,2019,Steven Taylor,29
Spain,Paris Saint Germain,Hoffenheim,1993,Joshua Miller,10
Russia,Valencia CF,Leicester,2015,Edward Phillips,13
Italy,Tottenham Hotspur,Rennes,2019,Michael Thompson,60
Germany,Juventus FC,Krasnodar,2010,David James,72
England,Real Sociedad,Ferrara,2002,Ronald Wilson,82
Spain,FC St. Petersburg,Manchester,2001,Christopher Taylor,47
France,Athletic Bilbao,Rostov,2013,Matthew Baker,32
France,Aston Villa,Vigo,2007,Richard White,44
Spain,Atletico Madrid,Metz,2000,Andrew Clark,25
Russia,FC Sochi,Rostov,1991,Kevin Campbell,58
Spain,AC Milan,Vigo,2009,Edward Phillips,83
France,Atletico Madrid,Metz,2007,Ronald Wilson,21
Germany,Leicester City,Sassuolo,2002,Joshua Miller,84
England,FC Bayern Munich,Birmingham,2020,James Johnson,67
Spain,FC Tambov,Ufa,2000,Michael Thompson,55
Germany,FC Moscow,Augsburg,1996,Adam Williams,17
Italy,Paris Saint Germain,Lyon,2002,Thomas Brown,49
Russia,Tottenham Hotspur,Mainz,2011,Michael Thompson,46
Germany,1. FC Köln,Krasnodar,2022,Joseph Evans,42
Italy,West Ham United,Augsburg,2006,Mark Anderson,20
Spain,Bayer 04 Leverkusen,Birmingham,2016,Steven Taylor,3
Russia,AS Monaco,Marseille,2000,John Smith,77
Germany,Cagliari Calcio,Hoffenheim,2014,Albert Gonzalez,12
Germany,SC Freiburg,Reims,2006,Joseph Perez,22
France,FC Metz,Lyon,2006,William Robinson,82
France,FC Lorient,Liverpool,2009,Matthew Baker,44
France,Olympique Lyon,San Sebastian,2001,Joseph Evans,60
Spain,FC Augsburg,Reims,2013,Richard Walker,86
Germany,Real Madrid CF,Lorient,2008,Brian Walker,60
Spain,Olympique Lyon,Sochi,1997,Albert Gonzalez,13
France,FC Lorient,Monaco,2013,Brian Walker,9
Spain,FC St. Petersburg,Paris,1990,George Wilson,48
Germany,AS Roma,Rome,1994,Kenneth Hall,5
Italy,SC Freiburg,Sochi,2015,George Wilson,55
Italy,Barcelona FC,Sassuolo,2015,Matthew Baker,43
